s_supplier_id:integer,s_name:string,s_rating:integer,s_region_id:integer
28735,Supplier_Z496,15,11
28736,Supplier_X374,14,7
28737,Supplier_E779,15,11
28738,Supplier_R750,1,10
28739,Supplier_C325,14,2
28740,Supplier_H769,14,15
28741,Supplier_Y816,2,3
28742,Supplier_U699,7,7
28743,Supplier_X696,13,13
28744,Supplier_S498,1,6
28745,Supplier_F732,9,8
28746,Supplier_M893,8,5
28747,Supplier_F164,12,5
28748,Supplier_Z877,11,6
28749,Supplier_J692,9,11
28750,Supplier_J30,5,4
28751,Supplier_T984,13,9
28752,Supplier_L951,15,6
28753,Supplier_D550,5,12
28754,Supplier_Z829,14,2
28755,Supplier_N110,15,15
28756,Supplier_C580,8,4
28757,Supplier_A60,1,10
28758,Supplier_K773,6,2
28759,Supplier_T508,4,15
28760,Supplier_P424,11,2
28761,Supplier_R661,2,1
28762,Supplier_A484,12,5
28763,Supplier_D271,10,13
28764,Supplier_D9,1,1
28765,Supplier_H508,6,7
28766,Supplier_F877,13,9
28767,Supplier_C970,10,15
28768,Supplier_Z539,2,5
28769,Supplier_C966,15,3
28770,Supplier_E652,5,6
28771,Supplier_L626,6,6
28772,Supplier_F234,15,10
28773,Supplier_T623,11,14
28774,Supplier_B224,10,10
28775,Supplier_B955,1,15
28776,Supplier_C219,5,12
28777,Supplier_Z828,3,9
28778,Supplier_X387,6,7
28779,Supplier_U347,14,4
28780,Supplier_M962,11,1
28781,Supplier_J2,14,15
28782,Supplier_C787,4,10
28783,Supplier_M165,5,9
28784,Supplier_W532,3,3
28785,Supplier_S612,9,10
28786,Supplier_V836,10,4
28787,Supplier_R231,10,9
28788,Supplier_U677,5,7
28789,Supplier_O880,13,7
28790,Supplier_S426,4,6
28791,Supplier_Y212,8,10
28792,Supplier_N929,11,14
28793,Supplier_M402,14,11
28794,Supplier_A458,2,8
28795,Supplier_M361,5,9
28796,Supplier_D31,12,7
28797,Supplier_M342,11,1
28798,Supplier_Q809,7,6
28799,Supplier_M139,15,4
28800,Supplier_J656,3,3
28801,Supplier_O561,14,7
28802,Supplier_B995,8,6
28803,Supplier_C830,6,14
28804,Supplier_D75,10,4
28805,Supplier_I391,2,8
28806,Supplier_I757,9,1
28807,Supplier_M207,13,2
28808,Supplier_L852,7,6
28809,Supplier_C773,2,3
28810,Supplier_A458,9,5
28811,Supplier_W226,4,8
28812,Supplier_N103,14,3
28813,Supplier_Z712,2,5
28814,Supplier_K816,1,9
28815,Supplier_B651,11,4
28816,Supplier_S529,13,13
28817,Supplier_P571,3,2
28818,Supplier_J691,7,1
28819,Supplier_S992,1,8
28820,Supplier_K158,9,2
28821,Supplier_U828,7,4
28822,Supplier_L615,3,1
28823,Supplier_A524,14,2
28824,Supplier_X539,6,9
28825,Supplier_E807,10,9
28826,Supplier_P266,13,13
28827,Supplier_B501,11,3
28828,Supplier_Y268,9,12
28829,Supplier_T176,6,11
28830,Supplier_B687,8,11
28831,Supplier_C86,6,15
28832,Supplier_O470,5,3
28833,Supplier_E148,12,8
28834,Supplier_Q690,12,3
28835,Supplier_U404,8,13
28836,Supplier_M405,15,10
28837,Supplier_G704,1,3
28838,Supplier_K770,5,3
28839,Supplier_H236,8,3
28840,Supplier_Z478,7,13
28841,Supplier_P111,7,10
28842,Supplier_N433,13,10
28843,Supplier_W530,10,8
28844,Supplier_X53,3,13
28845,Supplier_T734,15,15
28846,Supplier_M997,7,15
28847,Supplier_K666,1,2
28848,Supplier_S343,10,6
28849,Supplier_F451,1,7
28850,Supplier_A442,13,2
28851,Supplier_J170,5,14
28852,Supplier_E912,15,1
28853,Supplier_U121,5,1
28854,Supplier_I797,15,7
28855,Supplier_A517,5,15
28856,Supplier_H277,6,5
28857,Supplier_V53,4,10
28858,Supplier_J465,8,6
28859,Supplier_N672,8,10
28860,Supplier_F802,10,14
28861,Supplier_Y659,1,7
28862,Supplier_T28,7,13
28863,Supplier_Z473,11,6
28864,Supplier_V140,4,13
28865,Supplier_P992,10,4
28866,Supplier_S346,12,6
28867,Supplier_W202,2,5
28868,Supplier_Q112,14,10
28869,Supplier_M736,12,5
28870,Supplier_C544,9,5
28871,Supplier_Q881,15,10
28872,Supplier_J168,6,8
28873,Supplier_P153,11,5
28874,Supplier_F713,12,14
28875,Supplier_B618,7,13
28876,Supplier_P444,8,1
28877,Supplier_O430,14,12
28878,Supplier_T627,4,7
28879,Supplier_D665,12,1
28880,Supplier_V998,7,10
28881,Supplier_V315,15,2
28882,Supplier_H458,2,5
28883,Supplier_Y876,5,14
28884,Supplier_H755,13,11
28885,Supplier_D926,13,14
28886,Supplier_B155,11,1
28887,Supplier_H854,8,8
28888,Supplier_T16,6,11
28889,Supplier_Q739,15,14
28890,Supplier_C665,11,8
28891,Supplier_Z789,7,1
28892,Supplier_U41,10,9
28893,Supplier_B598,9,6
28894,Supplier_H690,6,13
28895,Supplier_Y140,1,4
28896,Supplier_X955,2,12
28897,Supplier_V868,2,9
28898,Supplier_H51,13,4
28899,Supplier_B8,14,6
28900,Supplier_O514,9,13
28901,Supplier_T978,1,15
28902,Supplier_R654,7,5
28903,Supplier_U630,9,5
28904,Supplier_J995,3,3
28905,Supplier_Z699,6,6
28906,Supplier_M74,15,9
28907,Supplier_B426,6,11
28908,Supplier_I387,10,5
28909,Supplier_E85,12,9
28910,Supplier_P610,5,1
28911,Supplier_T817,12,10
28912,Supplier_O93,2,6
28913,Supplier_G156,2,9
28914,Supplier_X971,14,13
28915,Supplier_K687,8,14
28916,Supplier_E86,4,14
28917,Supplier_Z788,2,7
28918,Supplier_L497,14,11
28919,Supplier_S32,11,3
28920,Supplier_Q131,3,12
28921,Supplier_P370,8,15
28922,Supplier_T474,13,4
28923,Supplier_D874,3,11
28924,Supplier_U24,2,13
28925,Supplier_F738,9,9
28926,Supplier_R169,9,10
28927,Supplier_W176,7,10
28928,Supplier_H522,6,7
28929,Supplier_X785,11,2
28930,Supplier_A83,11,4
28931,Supplier_W959,6,14
28932,Supplier_L614,7,14
28933,Supplier_U468,11,7
28934,Supplier_M629,6,5
28935,Supplier_Q284,5,2
28936,Supplier_G687,1,12
28937,Supplier_U166,3,5
28938,Supplier_A323,2,8
28939,Supplier_C131,12,8
28940,Supplier_V74,13,4
28941,Supplier_A637,9,2
28942,Supplier_R169,10,4
28943,Supplier_W73,4,11
28944,Supplier_R700,1,7
28945,Supplier_F557,15,3
28946,Supplier_D620,14,13
28947,Supplier_C362,1,12
28948,Supplier_G81,1,12
28949,Supplier_C218,13,2
28950,Supplier_I561,9,4
28951,Supplier_O802,15,11
28952,Supplier_J695,7,15
28953,Supplier_D833,14,14
28954,Supplier_I803,8,1
28955,Supplier_M375,1,10
28956,Supplier_N376,1,10
28957,Supplier_B886,10,6
28958,Supplier_I200,15,6
28959,Supplier_L692,9,6
28960,Supplier_A834,8,6
28961,Supplier_J519,2,2
28962,Supplier_V869,14,9
28963,Supplier_K967,5,11
28964,Supplier_W97,3,13
28965,Supplier_I814,11,10
28966,Supplier_K900,5,12
28967,Supplier_L139,10,11
28968,Supplier_I467,14,10
28969,Supplier_D362,10,2
28970,Supplier_S140,12,7
28971,Supplier_D981,1,5
28972,Supplier_V786,15,6
28973,Supplier_K150,15,13
28974,Supplier_V40,6,1
28975,Supplier_G945,9,13
28976,Supplier_P724,11,1
28977,Supplier_F935,2,8
28978,Supplier_A517,3,10
28979,Supplier_H381,12,13
28980,Supplier_C110,7,4
28981,Supplier_J657,5,1
28982,Supplier_N960,8,4
28983,Supplier_U949,1,15
28984,Supplier_H539,7,2
28985,Supplier_B65,4,14
28986,Supplier_X173,3,8
28987,Supplier_U813,15,1
28988,Supplier_M552,9,5
28989,Supplier_G99,6,7
28990,Supplier_E360,3,1
28991,Supplier_U249,2,8
28992,Supplier_Z754,4,2
28993,Supplier_Y573,6,3
28994,Supplier_N870,5,10
28995,Supplier_G142,1,9
28996,Supplier_U182,3,4
28997,Supplier_K673,5,2
28998,Supplier_K108,4,6
28999,Supplier_F58,9,4
29000,Supplier_L767,14,14
29001,Supplier_A966,2,12
29002,Supplier_D494,10,8
29003,Supplier_T775,14,13
29004,Supplier_D434,10,13
29005,Supplier_J591,14,6
29006,Supplier_E184,1,12
29007,Supplier_E691,15,12
29008,Supplier_Y797,11,11
29009,Supplier_N849,5,1
29010,Supplier_H495,8,1
29011,Supplier_R370,15,6
29012,Supplier_N570,12,4
29013,Supplier_W304,11,7
29014,Supplier_Z144,10,4
29015,Supplier_P8,2,13
29016,Supplier_Y743,1,9
29017,Supplier_A345,14,5
29018,Supplier_X903,13,11
29019,Supplier_W683,12,3
29020,Supplier_T497,1,5
29021,Supplier_A641,6,12
29022,Supplier_M424,1,1
29023,Supplier_L334,13,7
29024,Supplier_V731,2,12
29025,Supplier_S827,3,8
29026,Supplier_E193,15,9
29027,Supplier_Y687,11,12
29028,Supplier_Q675,5,3
29029,Supplier_P877,3,14
29030,Supplier_F644,4,1
29031,Supplier_D601,3,12
29032,Supplier_S772,7,1
29033,Supplier_S306,1,1
29034,Supplier_Y776,5,13
29035,Supplier_D233,12,11
29036,Supplier_Q867,15,6
29037,Supplier_V312,3,13
29038,Supplier_Z625,3,13
29039,Supplier_P972,12,3
29040,Supplier_F878,14,14
29041,Supplier_E243,12,13
29042,Supplier_T2,14,10
29043,Supplier_V462,14,8
29044,Supplier_L847,4,7
29045,Supplier_T304,1,1
29046,Supplier_Z345,12,10
29047,Supplier_C860,11,12
29048,Supplier_C348,12,2
29049,Supplier_E906,2,15
29050,Supplier_V178,12,5
29051,Supplier_A50,6,11
29052,Supplier_H242,7,5
29053,Supplier_T926,5,12
29054,Supplier_J209,15,15
29055,Supplier_R492,9,3
29056,Supplier_V340,3,5
29057,Supplier_A442,9,2
29058,Supplier_P643,15,6
29059,Supplier_M200,15,7
29060,Supplier_I168,13,5
29061,Supplier_I153,2,15
29062,Supplier_M13,10,8
29063,Supplier_L505,9,14
29064,Supplier_X721,13,6
29065,Supplier_P431,6,11
29066,Supplier_R867,3,14
29067,Supplier_J180,15,7
29068,Supplier_J173,13,4
29069,Supplier_Q770,8,14
29070,Supplier_Z458,12,8
29071,Supplier_C806,6,14
29072,Supplier_Y911,8,9
29073,Supplier_F814,3,9
29074,Supplier_T109,7,15
29075,Supplier_Z547,5,2
29076,Supplier_D669,2,6
29077,Supplier_D408,3,7
29078,Supplier_P122,6,5
29079,Supplier_S688,8,8
29080,Supplier_O250,15,9
29081,Supplier_B115,3,15
29082,Supplier_M237,4,8
29083,Supplier_H617,14,8
29084,Supplier_A156,10,8
29085,Supplier_G189,2,2
29086,Supplier_A930,3,15
29087,Supplier_J747,3,3
29088,Supplier_G294,6,15
29089,Supplier_V505,2,3
29090,Supplier_E223,2,3
29091,Supplier_T569,15,6
29092,Supplier_H46,6,1
29093,Supplier_M13,10,4
29094,Supplier_U79,1,13
29095,Supplier_M697,13,1
29096,Supplier_U271,12,1
29097,Supplier_Y589,2,2
29098,Supplier_B735,7,12
29099,Supplier_Z616,3,4
29100,Supplier_J631,2,4
29101,Supplier_L709,1,15
29102,Supplier_Y507,8,11
29103,Supplier_V521,7,11
29104,Supplier_X129,2,1
29105,Supplier_R490,12,2
29106,Supplier_W760,5,6
29107,Supplier_A281,5,5
29108,Supplier_X3,8,11
29109,Supplier_M512,11,5
29110,Supplier_Q427,1,10
29111,Supplier_U517,11,4
29112,Supplier_L152,14,4
29113,Supplier_K661,7,15
29114,Supplier_X32,4,3
29115,Supplier_R801,4,1
29116,Supplier_P302,14,2
29117,Supplier_A659,9,3
29118,Supplier_U100,14,7
29119,Supplier_Y25,13,3
29120,Supplier_F40,12,14
29121,Supplier_K345,1,12
29122,Supplier_A130,6,15
29123,Supplier_H43,2,5
29124,Supplier_L732,1,11
29125,Supplier_R418,5,6
29126,Supplier_V312,6,15
29127,Supplier_W242,3,4
29128,Supplier_E629,15,4
29129,Supplier_S355,10,12
29130,Supplier_Q626,10,14
29131,Supplier_Q196,5,1
29132,Supplier_Z961,10,13
29133,Supplier_Y528,2,3
29134,Supplier_L165,12,4
29135,Supplier_P236,13,8
29136,Supplier_V892,12,9
29137,Supplier_J502,15,3
29138,Supplier_J373,5,6
29139,Supplier_R919,2,4
29140,Supplier_W953,3,12
29141,Supplier_M378,2,15
29142,Supplier_S798,13,13
29143,Supplier_B634,4,14
29144,Supplier_A575,2,8
29145,Supplier_H511,1,11
29146,Supplier_N477,15,12
29147,Supplier_P561,14,5
29148,Supplier_U281,14,6
29149,Supplier_S995,5,11
29150,Supplier_E182,1,4
29151,Supplier_R993,4,5
29152,Supplier_J307,15,9
29153,Supplier_J657,4,3
29154,Supplier_U15,4,9
29155,Supplier_S654,13,14
29156,Supplier_H347,11,13
29157,Supplier_H663,10,12
29158,Supplier_Z155,8,8
29159,Supplier_G300,15,9
29160,Supplier_V268,6,7
29161,Supplier_M353,1,1
29162,Supplier_F783,1,12
29163,Supplier_R656,10,2
29164,Supplier_O572,11,5
29165,Supplier_T820,9,3
29166,Supplier_W103,8,8
29167,Supplier_Y104,7,5
29168,Supplier_Q751,10,7
29169,Supplier_C627,13,13
29170,Supplier_N841,9,11
29171,Supplier_T94,12,13
29172,Supplier_T824,12,8
29173,Supplier_W163,9,3
29174,Supplier_W8,7,2
29175,Supplier_E368,11,13
29176,Supplier_A694,4,9
29177,Supplier_K858,11,7
29178,Supplier_X449,15,5
29179,Supplier_U882,8,7
29180,Supplier_G292,8,6
29181,Supplier_P51,12,1
29182,Supplier_R545,2,9
29183,Supplier_H121,3,14
29184,Supplier_U518,8,3
29185,Supplier_B690,6,9
29186,Supplier_B979,5,2
29187,Supplier_B696,8,15
29188,Supplier_Y898,6,4
29189,Supplier_L749,9,11
29190,Supplier_B206,14,1
29191,Supplier_O310,9,13
29192,Supplier_M876,7,1
29193,Supplier_P144,2,12
29194,Supplier_P684,3,7
29195,Supplier_D589,5,8
29196,Supplier_X623,14,2
29197,Supplier_L736,3,13
29198,Supplier_O818,14,14
29199,Supplier_B564,13,11
29200,Supplier_K346,7,7
29201,Supplier_T88,7,7
29202,Supplier_R790,8,9
29203,Supplier_M885,14,12
29204,Supplier_H312,15,4
29205,Supplier_S94,11,11
29206,Supplier_K27,11,11
29207,Supplier_J918,10,11
29208,Supplier_C54,9,15
29209,Supplier_O781,2,9
29210,Supplier_I694,11,4
29211,Supplier_N787,8,4
29212,Supplier_P623,15,15
29213,Supplier_I307,2,4
29214,Supplier_E4,6,3
29215,Supplier_O169,10,4
29216,Supplier_Y930,8,13
29217,Supplier_E316,6,10
29218,Supplier_X481,14,1
29219,Supplier_P212,12,5
29220,Supplier_B994,1,5
29221,Supplier_X508,11,11
29222,Supplier_O585,8,1
29223,Supplier_Z768,10,5
29224,Supplier_D900,15,14
29225,Supplier_K240,8,2
29226,Supplier_R1,6,15
29227,Supplier_B275,2,7
29228,Supplier_Z219,1,14
29229,Supplier_U468,5,4
29230,Supplier_Y990,3,8
29231,Supplier_B288,1,6
29232,Supplier_K6,10,4
29233,Supplier_F558,9,1
29234,Supplier_A820,14,11
29235,Supplier_H5,15,6
29236,Supplier_F808,5,12
29237,Supplier_P992,3,8
29238,Supplier_D911,12,6
29239,Supplier_W373,6,7
29240,Supplier_T462,15,10
29241,Supplier_E729,3,11
29242,Supplier_C420,2,11
29243,Supplier_Y877,7,1
29244,Supplier_M420,3,13
29245,Supplier_K52,6,1
29246,Supplier_L184,11,3
29247,Supplier_S962,10,1
29248,Supplier_W694,1,4
29249,Supplier_Z806,4,7
29250,Supplier_N279,7,1
29251,Supplier_H352,12,5
29252,Supplier_D738,15,9
29253,Supplier_L787,9,3
29254,Supplier_N829,8,13
29255,Supplier_Z355,10,8
29256,Supplier_P908,9,5
29257,Supplier_N232,6,6
29258,Supplier_P847,13,13
29259,Supplier_O49,4,13
29260,Supplier_B8,15,8
29261,Supplier_L81,7,4
29262,Supplier_H674,4,13
29263,Supplier_N197,1,4
29264,Supplier_E403,1,3
29265,Supplier_N116,15,10
29266,Supplier_Z514,10,6
29267,Supplier_K517,7,11
29268,Supplier_Y57,15,14
29269,Supplier_B707,5,9
29270,Supplier_X163,15,5
29271,Supplier_G892,7,8
29272,Supplier_K942,2,10
29273,Supplier_N701,1,6
29274,Supplier_F658,11,7
29275,Supplier_G343,2,14
29276,Supplier_P816,4,5
29277,Supplier_O453,7,7
29278,Supplier_Y764,7,2
29279,Supplier_C811,3,6
29280,Supplier_Y51,1,4
29281,Supplier_K256,6,4
29282,Supplier_N389,5,1
29283,Supplier_E212,2,8
29284,Supplier_D35,9,15
29285,Supplier_O818,9,7
29286,Supplier_N489,13,10
29287,Supplier_J359,4,15
29288,Supplier_B485,4,8
29289,Supplier_G976,14,9
29290,Supplier_U429,14,11
29291,Supplier_J488,5,6
29292,Supplier_Q541,3,14
29293,Supplier_E879,12,14
29294,Supplier_X662,10,2
29295,Supplier_F939,11,4
29296,Supplier_J448,4,15
29297,Supplier_Q434,15,3
29298,Supplier_Y336,14,4
29299,Supplier_Y670,11,3
29300,Supplier_C346,3,15
29301,Supplier_F535,13,1
29302,Supplier_F927,4,5
29303,Supplier_O188,9,12
29304,Supplier_E743,15,10
29305,Supplier_R562,3,8
29306,Supplier_A809,10,3
29307,Supplier_R914,3,6
29308,Supplier_X949,4,3
29309,Supplier_L983,7,3
29310,Supplier_A785,5,2
29311,Supplier_Q645,9,10
29312,Supplier_E688,12,3
29313,Supplier_Y123,3,6
29314,Supplier_S740,4,6
29315,Supplier_D257,2,15
29316,Supplier_X188,3,6
29317,Supplier_P642,11,7
29318,Supplier_Z198,3,10
29319,Supplier_F99,2,11
29320,Supplier_U534,8,12
29321,Supplier_U313,5,8
29322,Supplier_Q356,13,13
29323,Supplier_L479,4,12
29324,Supplier_T818,8,5
29325,Supplier_A533,13,7
29326,Supplier_Y27,14,8
29327,Supplier_O665,7,10
29328,Supplier_J653,5,9
29329,Supplier_T906,8,11
29330,Supplier_J935,8,9
29331,Supplier_E967,14,1
29332,Supplier_A219,3,5
29333,Supplier_O51,7,9
29334,Supplier_X701,14,3
29335,Supplier_Z188,3,7
29336,Supplier_I177,14,15
29337,Supplier_Q631,13,2
29338,Supplier_J944,12,14
29339,Supplier_G461,15,9
29340,Supplier_E963,2,8
29341,Supplier_A249,12,11
29342,Supplier_R542,14,3
29343,Supplier_G135,8,11
29344,Supplier_F638,5,13
29345,Supplier_V238,15,6
29346,Supplier_M715,13,9
29347,Supplier_B151,9,13
29348,Supplier_A502,14,8
29349,Supplier_X699,10,12
29350,Supplier_U99,6,6
29351,Supplier_Y463,10,6
29352,Supplier_I880,15,13
29353,Supplier_D139,8,4
29354,Supplier_C124,15,9
29355,Supplier_N54,6,14
29356,Supplier_R296,3,1
29357,Supplier_B916,6,14
29358,Supplier_D129,8,1
29359,Supplier_W160,10,11
29360,Supplier_H323,6,5
29361,Supplier_J361,3,15
29362,Supplier_B799,13,2
29363,Supplier_H296,15,7
29364,Supplier_G669,11,11
29365,Supplier_X832,8,9
29366,Supplier_I522,7,6
29367,Supplier_I925,4,12
29368,Supplier_W627,6,7
29369,Supplier_N349,6,3
29370,Supplier_M56,12,5
29371,Supplier_B889,8,11
29372,Supplier_R145,12,6
29373,Supplier_I716,12,12
29374,Supplier_X244,1,14
29375,Supplier_R474,14,15
29376,Supplier_Y580,15,7
29377,Supplier_U290,8,3
29378,Supplier_K163,6,9
29379,Supplier_Z828,4,1
29380,Supplier_U288,8,7
29381,Supplier_P436,15,5
29382,Supplier_V617,5,15
29383,Supplier_Q924,9,7
29384,Supplier_E922,4,15
29385,Supplier_P349,10,2
29386,Supplier_B588,15,11
29387,Supplier_Q406,6,4
29388,Supplier_D79,13,15
29389,Supplier_P171,7,3
29390,Supplier_W863,2,11
29391,Supplier_I319,3,9
29392,Supplier_C562,10,3
29393,Supplier_V553,15,15
29394,Supplier_T743,10,3
29395,Supplier_L411,1,6
29396,Supplier_J200,10,10
29397,Supplier_Q285,12,10
29398,Supplier_G984,13,14
29399,Supplier_M310,4,7
29400,Supplier_C558,3,2
29401,Supplier_A459,1,4
29402,Supplier_O768,11,5
29403,Supplier_H205,10,7
29404,Supplier_K696,1,14
29405,Supplier_U239,4,7
29406,Supplier_J314,4,14
29407,Supplier_Q446,4,5
29408,Supplier_M91,14,10
29409,Supplier_H655,15,5
29410,Supplier_S939,3,2
29411,Supplier_T571,2,7
29412,Supplier_I411,10,7
29413,Supplier_A549,6,13
29414,Supplier_O351,7,12
29415,Supplier_K370,6,9
29416,Supplier_M181,15,6
29417,Supplier_T743,12,4
29418,Supplier_C748,5,13
29419,Supplier_P127,12,14
29420,Supplier_G629,9,12
29421,Supplier_F490,2,13
29422,Supplier_T965,4,4
29423,Supplier_F462,2,15
29424,Supplier_T521,15,5
29425,Supplier_E986,10,1
29426,Supplier_O383,4,9
29427,Supplier_X941,8,13
29428,Supplier_A611,10,2
29429,Supplier_M723,2,15
29430,Supplier_A479,14,12
29431,Supplier_G152,15,6
29432,Supplier_Z297,6,4
29433,Supplier_B786,6,6
29434,Supplier_Y824,9,3
29435,Supplier_G298,15,10
29436,Supplier_E567,15,13
29437,Supplier_T435,10,15
29438,Supplier_W585,13,12
29439,Supplier_W609,8,5
29440,Supplier_Y298,10,11
29441,Supplier_T763,1,15
29442,Supplier_X972,4,8
29443,Supplier_P242,2,4
29444,Supplier_R591,2,15
29445,Supplier_F703,11,3
29446,Supplier_D974,13,13
29447,Supplier_C880,15,1
29448,Supplier_F305,12,2
29449,Supplier_C322,12,2
29450,Supplier_X461,4,10
29451,Supplier_P576,7,11
29452,Supplier_X21,12,5
29453,Supplier_P298,9,12
29454,Supplier_R908,9,7
29455,Supplier_Q983,14,15
29456,Supplier_Y56,1,13
29457,Supplier_F227,5,2
29458,Supplier_T216,7,6
29459,Supplier_D344,14,2
29460,Supplier_U118,9,9
29461,Supplier_X193,6,14
29462,Supplier_K854,12,11
29463,Supplier_L746,8,14
29464,Supplier_X860,5,11
29465,Supplier_N305,15,12
29466,Supplier_X802,14,5
29467,Supplier_F768,7,12
29468,Supplier_L823,12,5
29469,Supplier_E456,8,9
29470,Supplier_X360,8,4
29471,Supplier_Y78,3,5
29472,Supplier_R834,1,12
29473,Supplier_G289,11,2
29474,Supplier_F397,15,7
29475,Supplier_Q249,9,4
29476,Supplier_S706,2,9
29477,Supplier_L657,10,6
29478,Supplier_V942,6,10
29479,Supplier_Z854,4,1
29480,Supplier_G964,13,4
29481,Supplier_F950,2,6
29482,Supplier_R630,8,15
29483,Supplier_T657,8,11
29484,Supplier_Z181,3,13
29485,Supplier_X915,5,4
29486,Supplier_T908,8,15
29487,Supplier_U599,6,12
29488,Supplier_Q920,5,10
29489,Supplier_J205,4,8
29490,Supplier_T386,3,9
29491,Supplier_Q212,11,2
29492,Supplier_U194,12,11
29493,Supplier_Q552,13,2
29494,Supplier_Z309,15,1
29495,Supplier_S189,5,15
29496,Supplier_A737,1,9
29497,Supplier_L625,5,2
29498,Supplier_A3,13,8
29499,Supplier_S645,13,11
29500,Supplier_I183,2,13
29501,Supplier_X876,8,3
29502,Supplier_F607,2,8
29503,Supplier_N531,15,9
29504,Supplier_G82,1,15
29505,Supplier_N863,10,4
29506,Supplier_D975,10,10
29507,Supplier_I137,1,8
29508,Supplier_E47,15,3
29509,Supplier_A44,1,11
29510,Supplier_J389,2,10
29511,Supplier_Z733,4,5
29512,Supplier_E217,4,8
29513,Supplier_N834,12,2
29514,Supplier_Y624,5,5
29515,Supplier_K299,4,8
29516,Supplier_L845,15,5
29517,Supplier_K444,14,14
29518,Supplier_E876,9,1
29519,Supplier_W304,6,7
29520,Supplier_L176,3,10
29521,Supplier_H519,10,8
29522,Supplier_N876,6,6
29523,Supplier_A400,2,5
29524,Supplier_Z871,15,5
29525,Supplier_E239,10,5
29526,Supplier_T350,13,11
29527,Supplier_E912,9,4
29528,Supplier_T189,8,11
29529,Supplier_S113,9,11
29530,Supplier_A413,4,5
29531,Supplier_N876,11,2
29532,Supplier_D32,8,12
29533,Supplier_S10,12,10
29534,Supplier_F968,4,7
29535,Supplier_N104,15,7
29536,Supplier_M427,15,15
29537,Supplier_I909,15,5
29538,Supplier_X929,4,5
29539,Supplier_B601,9,11
29540,Supplier_U315,5,12
29541,Supplier_E200,3,4
29542,Supplier_U30,1,14
29543,Supplier_J533,11,2
29544,Supplier_P46,9,13
29545,Supplier_Z6,12,13
29546,Supplier_T411,10,7
29547,Supplier_Z934,5,1
29548,Supplier_K918,11,8
29549,Supplier_Y142,6,3
29550,Supplier_O316,7,10
29551,Supplier_C322,3,3
29552,Supplier_I393,8,15
29553,Supplier_A921,15,6
29554,Supplier_G518,4,8
29555,Supplier_H213,4,4
29556,Supplier_R340,1,12
29557,Supplier_M111,15,1
29558,Supplier_L790,6,6
29559,Supplier_K108,9,6
29560,Supplier_R322,9,15
29561,Supplier_O674,11,2
29562,Supplier_X704,3,10
29563,Supplier_J90,13,5
29564,Supplier_N961,8,15
29565,Supplier_Y791,12,10
29566,Supplier_R944,5,8
29567,Supplier_M166,8,10
29568,Supplier_O668,3,2
29569,Supplier_G68,12,5
29570,Supplier_G660,7,2
29571,Supplier_S618,2,5
29572,Supplier_G177,15,13
29573,Supplier_M828,2,15
29574,Supplier_R567,2,15
29575,Supplier_D565,6,4
29576,Supplier_W963,10,14
29577,Supplier_D747,15,5
29578,Supplier_L622,8,2
29579,Supplier_L513,1,7
29580,Supplier_V664,12,10
29581,Supplier_O952,10,12
29582,Supplier_O277,15,7
29583,Supplier_X700,5,11
29584,Supplier_V891,5,7
29585,Supplier_X445,15,5
29586,Supplier_K241,3,15
29587,Supplier_O474,11,13
29588,Supplier_F314,5,2
29589,Supplier_I511,11,12
29590,Supplier_M951,4,4
29591,Supplier_T152,15,9
29592,Supplier_L216,11,4
29593,Supplier_E467,2,3
29594,Supplier_R427,3,3
29595,Supplier_M738,15,9
29596,Supplier_M131,3,6
29597,Supplier_I798,7,12
29598,Supplier_F970,13,11
29599,Supplier_P684,13,1
29600,Supplier_V806,14,10
29601,Supplier_T971,2,2
29602,Supplier_T935,3,5
29603,Supplier_G628,10,15
29604,Supplier_H855,8,9
29605,Supplier_Q592,1,4
29606,Supplier_V480,5,7
29607,Supplier_W917,9,8
29608,Supplier_J721,13,1
29609,Supplier_E9,2,12
29610,Supplier_H393,11,15
29611,Supplier_Q397,8,2
29612,Supplier_H10,8,2
29613,Supplier_U522,10,15
29614,Supplier_M6,4,8
29615,Supplier_V679,14,5
29616,Supplier_B453,3,1
29617,Supplier_R528,3,3
29618,Supplier_X317,7,4
29619,Supplier_D304,14,7
29620,Supplier_L864,14,1
29621,Supplier_Z48,4,6
29622,Supplier_V721,5,7
29623,Supplier_D85,3,9
29624,Supplier_C638,7,15
29625,Supplier_Y797,7,5
29626,Supplier_Z319,8,8
29627,Supplier_E153,13,3
29628,Supplier_L165,12,12
29629,Supplier_X485,3,14
29630,Supplier_M947,11,5
29631,Supplier_U411,4,2
29632,Supplier_A104,14,6
29633,Supplier_E371,3,12
29634,Supplier_H899,9,3
29635,Supplier_W902,13,2
29636,Supplier_P197,14,4
